size,frequency
1,1751
2,389
3,192
4,100
5,80
6,57
7,38
8,33
9,34
10,19
11,18
12,24
13,23
14,9
15,12
16,8
17,15
18,8
19,4
20,8
21,8
22,7
23,6
24,8
25,12
26,5
27,1
28,8
29,6
30,6
31,4
32,4
33,6
34,6
35,6
36,5
37,1
39,6
41,3
42,3
43,4
44,2
46,2
47,1
48,3
49,3
50,3
54,1
55,1
57,1
59,2
62,1
63,1
64,2
65,2
66,1
67,1
70,1
71,1
72,1
73,1
74,1
75,1
82,1
84,1
86,1
88,1
90,1
91,1
94,1
95,1
100,2
114,1
117,1
126,1
128,1
130,1
132,1
135,1
140,1
143,1
147,1
151,1
157,1
163,1
165,1
185,1
187,1
309,1
368,1
432,1
455,1
