size,frequency
1,1693
2,365
3,171
4,110
5,77
6,66
7,43
8,46
9,32
10,21
11,29
12,31
13,7
14,16
15,17
16,9
17,17
18,9
19,12
20,12
21,4
22,5
23,8
24,9
25,7
26,8
27,2
28,5
29,1
30,8
31,7
32,4
33,3
34,3
35,3
36,6
37,4
38,2
39,6
40,3
41,2
42,1
43,2
45,2
46,3
47,3
49,1
50,2
51,2
52,2
53,3
54,4
55,3
58,1
59,1
60,2
61,1
63,1
64,2
67,3
68,1
69,2
73,3
74,1
76,2
77,2
78,2
81,2
87,1
88,1
89,2
90,1
92,1
93,1
95,2
99,3
102,1
106,1
108,1
115,2
116,1
118,1
119,1
121,2
125,1
127,2
129,1
132,1
134,1
135,1
136,2
138,1
144,1
155,1
162,1
167,1
173,1
177,1
178,1
183,1
190,1
193,1
202,1
204,1
210,1
222,1
235,1
237,1
261,1
298,1
299,1
300,1
311,2
378,1
383,1
420,1
483,1
558,1
744,1
759,1
1061,1
1173,1
