size,frequency
1,27948
2,3282
3,1659
4,1011
5,735
6,543
7,424
8,346
9,257
10,221
11,177
12,164
13,151
14,130
15,106
16,107
17,110
18,97
19,72
20,69
21,68
22,54
23,52
24,51
25,41
26,47
27,41
28,44
29,41
30,34
31,27
32,28
33,28
34,30
35,26
36,24
37,29
38,18
39,16
40,19
41,19
42,21
43,19
44,18
45,15
46,20
47,8
48,14
49,11
50,10
51,10
52,7
53,11
54,9
55,10
56,9
57,8
58,5
59,14
60,9
61,6
62,7
63,4
64,14
65,4
66,5
67,8
68,11
69,4
70,6
71,8
72,3
73,8
74,3
75,5
76,1
77,2
78,5
79,4
80,3
81,10
83,4
84,5
85,4
87,4
88,1
89,4
90,5
91,1
92,2
94,4
95,4
96,1
97,3
98,1
99,6
100,3
101,1
102,2
104,5
106,3
107,5
108,2
109,4
110,1
111,2
112,1
113,2
114,1
116,1
119,1
120,3
121,1
123,2
127,1
128,3
130,2
132,2
134,2
135,1
137,1
140,1
142,3
145,1
146,1
147,1
148,1
150,1
152,1
153,1
155,1
157,1
158,1
161,1
162,1
166,2
167,1
168,1
170,1
172,1
173,1
183,1
184,1
187,1
190,1
193,1
212,1
227,1
235,1
260,1
267,1
298,1
299,1
332,1
342,1
