size,frequency
1,15090
2,2311
3,1099
4,679
5,431
6,330
7,264
8,188
9,168
10,132
11,102
12,93
13,79
14,67
15,65
16,51
17,49
18,50
19,38
20,35
21,35
22,31
23,26
24,27
25,17
26,17
27,12
28,10
29,16
30,15
31,15
32,11
33,16
34,10
35,15
36,7
37,4
38,10
39,8
40,8
41,7
42,8
43,7
44,4
45,5
46,7
47,3
48,3
49,7
50,3
51,2
52,3
53,4
54,4
55,2
56,3
57,2
58,1
59,2
60,1
61,3
62,1
63,1
64,5
66,3
67,1
68,3
69,3
73,1
75,2
77,1
78,1
81,1
82,1
83,2
91,1
98,2
100,1
101,2
102,1
104,1
105,1
107,2
108,1
143,1
158,1
177,1
