size,frequency
1,3658
2,634
3,304
4,174
5,150
6,74
7,77
8,58
9,50
10,39
11,42
12,27
13,31
14,22
15,28
16,19
17,20
18,17
19,18
20,9
21,11
22,12
23,10
24,10
25,15
26,4
27,4
28,7
29,9
30,6
31,6
32,8
33,4
34,3
35,3
36,3
37,4
38,4
39,3
40,4
41,3
42,4
43,4
44,2
45,2
47,6
48,2
49,3
50,3
52,4
53,2
54,4
55,2
56,1
57,1
58,4
59,1
60,1
62,1
63,1
64,2
65,3
67,3
68,1
70,1
71,2
75,1
76,1
78,2
79,1
80,1
83,1
85,1
87,1
88,2
89,1
91,1
96,2
99,1
100,1
103,2
105,1
106,1
109,1
112,1
114,2
118,1
120,2
123,1
124,1
129,1
131,1
132,1
135,1
142,1
144,1
147,1
151,1
154,1
160,1
198,1
212,1
268,1
