size,frequency
1,11421
2,2049
3,962
4,593
5,458
6,338
7,263
8,212
9,189
10,129
11,98
12,114
13,95
14,74
15,58
16,66
17,58
18,64
19,45
20,45
21,41
22,35
23,29
24,43
25,27
26,37
27,24
28,25
29,19
30,19
31,24
32,25
33,25
34,21
35,15
36,12
37,16
38,9
39,12
40,16
41,12
42,8
43,9
44,11
45,4
46,7
47,9
48,13
49,6
50,5
51,8
52,10
53,7
54,3
55,4
56,1
57,7
58,8
59,5
60,4
61,8
62,4
63,7
64,9
65,9
66,6
67,7
68,2
69,7
70,4
71,3
72,6
73,2
74,3
75,5
76,5
77,3
78,1
79,3
80,2
81,6
82,6
83,3
84,3
85,5
86,3
87,4
88,3
89,2
90,3
91,4
92,2
93,1
94,5
95,3
96,1
97,1
98,2
100,2
101,4
102,3
103,1
104,2
105,3
106,4
107,4
108,2
109,1
110,2
111,2
112,2
113,1
114,1
115,2
116,1
117,1
118,2
119,1
120,3
121,1
122,1
123,3
124,1
125,4
126,3
127,4
128,1
130,2
132,2
133,2
134,1
135,1
136,2
137,2
138,3
145,1
150,2
151,1
152,3
153,1
155,1
156,1
158,1
159,1
163,1
164,1
165,2
166,1
169,1
172,1
176,3
181,1
182,2
183,1
187,2
188,4
189,3
190,1
191,1
195,1
199,1
203,2
205,1
206,1
207,1
209,1
214,1
228,1
234,1
244,1
266,1
273,1
314,1
318,1
325,1
329,1
411,1
454,1
514,1
