size,frequency
1,23616
2,3602
3,1822
4,1066
5,724
6,587
7,398
8,339
9,289
10,210
11,200
12,189
13,156
14,143
15,115
16,130
17,110
18,73
19,70
20,62
21,55
22,47
23,36
24,51
25,42
26,27
27,34
28,36
29,28
30,26
31,28
32,32
33,18
34,29
35,18
36,28
37,13
38,17
39,20
40,16
41,12
42,11
43,24
44,11
45,11
46,10
47,11
48,14
49,3
50,7
51,6
52,6
53,6
54,4
55,10
56,8
57,3
58,1
59,11
60,7
61,3
62,7
63,11
64,4
65,6
66,8
67,9
68,1
69,5
70,6
71,5
72,2
73,1
74,4
75,2
76,4
77,2
78,5
79,3
80,3
81,3
82,5
83,1
84,5
85,7
86,5
87,3
88,2
89,1
91,2
92,1
95,2
96,1
97,3
99,1
100,1
101,3
103,1
105,1
106,1
111,2
112,2
113,1
114,2
115,1
117,2
121,2
124,2
125,2
132,1
136,1
139,1
141,2
143,1
147,1
149,1
154,1
160,1
164,1
165,1
182,1
210,1
228,1
241,1
