size,frequency
1,17011
2,2852
3,1377
4,826
5,592
6,428
7,328
8,249
9,220
10,153
11,162
12,145
13,107
14,104
15,84
16,86
17,61
18,59
19,53
20,60
21,50
22,47
23,33
24,36
25,40
26,31
27,24
28,25
29,27
30,29
31,20
32,26
33,25
34,13
35,20
36,20
37,16
38,8
39,13
40,17
41,8
42,8
43,13
44,9
45,18
46,11
47,3
48,10
49,9
50,8
51,2
52,5
53,11
54,9
55,3
56,6
57,6
58,3
59,10
60,6
61,5
62,1
63,3
64,5
65,4
66,4
67,6
68,1
69,4
70,4
71,5
72,5
74,2
75,5
76,3
79,3
80,1
81,1
82,2
83,3
85,2
87,3
88,4
90,2
92,1
93,3
94,2
96,1
97,1
99,1
100,1
101,1
102,2
103,1
104,1
105,3
106,1
107,2
108,1
111,1
112,1
113,1
114,1
115,1
120,1
125,1
126,2
129,2
131,3
132,1
133,1
136,2
140,2
142,1
143,1
144,1
149,1
153,1
161,1
163,1
165,1
209,1
