size,frequency
1,11877
2,2073
3,1015
4,643
5,428
6,323
7,227
8,195
9,147
10,129
11,117
12,79
13,87
14,74
15,54
16,60
17,51
18,48
19,27
20,32
21,35
22,29
23,31
24,29
25,27
26,18
27,27
28,16
29,24
30,15
31,13
32,11
33,12
34,19
35,19
36,6
37,9
38,8
39,6
40,7
41,6
42,10
43,11
44,3
45,10
46,9
47,8
48,6
49,6
50,3
51,2
52,4
53,3
54,4
55,2
56,9
57,3
58,5
59,6
60,5
61,4
64,4
65,2
66,4
67,3
68,1
69,2
70,1
71,3
72,3
73,4
74,1
75,3
76,4
77,1
78,2
80,4
81,2
83,1
85,1
89,1
90,1
91,1
95,3
97,1
98,1
103,1
106,1
110,2
118,1
120,1
121,1
124,1
128,1
146,1
163,1
165,1
170,1
289,1
