size,frequency
1,14894
2,2180
3,1085
4,683
5,526
6,367
7,233
8,212
9,166
10,147
11,123
12,106
13,95
14,71
15,72
16,72
17,57
18,42
19,50
20,44
21,27
22,44
23,33
24,18
25,24
26,23
27,13
28,19
29,17
30,14
31,19
32,17
33,9
34,5
35,6
36,11
37,12
38,11
39,6
40,13
41,9
42,10
43,10
44,9
45,10
46,4
47,6
48,7
49,5
50,6
51,3
52,6
53,6
54,5
55,2
56,4
57,3
58,6
59,1
60,2
61,3
62,2
63,3
64,2
65,3
66,2
67,4
68,1
69,3
70,3
72,2
73,1
74,3
75,4
77,1
78,1
79,2
81,2
82,1
83,2
88,1
89,1
92,1
94,2
96,1
98,2
111,2
112,2
113,1
114,2
115,1
117,1
121,1
126,1
127,1
128,1
133,1
134,1
137,1
143,1
146,1
222,1
230,1
