size,frequency
1,12186
2,1954
3,973
4,601
5,400
6,282
7,238
8,172
9,147
10,134
11,116
12,82
13,81
14,61
15,64
16,40
17,40
18,43
19,44
20,48
21,34
22,31
23,30
24,31
25,15
26,29
27,21
28,24
29,22
30,11
31,17
32,14
33,17
34,8
35,6
36,8
37,7
38,9
39,8
40,10
41,6
42,7
43,6
44,4
45,7
46,13
47,11
48,4
49,1
50,4
51,4
52,2
53,6
54,3
55,5
56,3
57,5
58,7
59,3
60,1
61,1
62,3
64,5
65,3
66,3
68,1
69,2
70,5
71,1
72,2
73,2
74,1
75,1
76,1
77,1
78,1
79,2
80,2
82,3
83,1
84,2
85,4
86,1
87,1
88,2
89,1
92,4
93,1
95,2
98,1
100,1
101,1
108,1
124,1
125,1
126,1
127,2
137,1
148,1
164,1
165,1
168,1
284,1
