size,frequency
1,17214
2,2789
3,1360
4,833
5,543
6,444
7,350
8,256
9,235
10,193
11,153
12,113
13,101
14,87
15,96
16,72
17,66
18,63
19,53
20,46
21,56
22,32
23,34
24,35
25,38
26,25
27,31
28,14
29,30
30,14
31,23
32,21
33,12
34,22
35,14
36,20
37,6
38,10
39,15
40,11
41,11
42,11
43,6
44,14
45,6
46,10
47,10
48,10
49,11
50,7
51,7
52,8
53,8
54,5
55,3
56,10
57,3
58,3
59,3
60,6
61,3
62,2
63,6
64,4
65,4
66,3
67,1
68,4
69,3
70,3
71,3
72,1
74,1
75,2
76,3
78,3
80,1
81,2
82,1
83,3
84,1
86,1
88,1
91,2
93,1
94,1
98,1
101,2
104,1
106,1
112,1
113,1
114,2
118,1
119,1
124,1
125,2
127,2
128,2
147,1
170,1
175,1
204,1
