size,frequency
1,8101
2,1184
3,600
4,350
5,255
6,174
7,160
8,120
9,98
10,83
11,61
12,63
13,53
14,32
15,37
16,33
17,25
18,34
19,26
20,28
21,17
22,19
23,15
24,25
25,17
26,12
27,7
28,6
29,7
30,6
31,8
32,11
33,13
34,10
35,4
36,10
37,3
38,10
39,5
40,7
41,3
42,4
43,5
44,2
45,9
46,5
47,7
48,6
49,4
50,4
51,1
52,2
53,2
55,1
56,5
57,3
58,2
59,2
60,3
61,1
62,1
63,2
65,4
66,2
67,1
68,5
69,2
70,1
71,2
72,1
73,2
74,1
75,3
76,2
78,2
79,3
80,2
81,2
84,1
86,1
87,2
88,1
90,1
94,2
95,2
96,1
99,1
101,1
104,2
107,2
108,3
114,1
130,1
133,2
135,1
144,1
146,1
163,1
174,1
182,1
189,1
219,1
