size,frequency
1,15063
2,2271
3,1081
4,615
5,449
6,353
7,238
8,232
9,161
10,112
11,110
12,108
13,73
14,62
15,66
16,53
17,50
18,45
19,46
20,31
21,36
22,35
23,35
24,23
25,29
26,20
27,24
28,20
29,16
30,12
31,20
32,21
33,9
34,16
35,12
36,8
37,6
38,11
39,8
40,11
41,10
42,6
43,8
44,13
45,4
46,4
47,5
48,5
49,9
50,6
51,5
52,4
53,3
54,3
55,3
56,5
57,2
58,5
59,4
60,3
61,1
62,3
63,4
64,3
65,2
66,2
67,2
68,2
69,3
71,2
72,2
73,1
74,1
75,1
76,1
78,1
79,1
80,1
81,1
83,1
84,1
87,1
93,2
96,1
97,1
98,1
99,1
100,1
104,2
105,1
107,1
108,2
110,1
113,1
118,1
127,1
129,1
