size,frequency
1,13176
2,2261
3,1133
4,684
5,470
6,327
7,269
8,212
9,163
10,157
11,137
12,117
13,88
14,65
15,72
16,63
17,57
18,55
19,37
20,39
21,30
22,31
23,24
24,37
25,19
26,27
27,24
28,20
29,14
30,27
31,20
32,18
33,17
34,14
35,21
36,16
37,15
38,7
39,18
40,6
41,7
42,9
43,12
44,6
45,7
46,6
47,5
48,7
49,6
50,7
51,7
52,8
53,4
54,5
55,2
56,5
57,2
58,4
59,2
60,6
61,3
62,5
63,4
65,4
66,2
67,3
68,1
69,2
70,3
71,3
72,3
73,3
74,2
75,2
76,2
77,2
78,3
79,2
80,2
81,1
82,1
85,2
86,1
90,2
91,2
92,3
96,2
101,2
102,1
103,1
105,1
108,1
109,1
110,2
114,1
115,1
116,1
119,3
126,1
128,1
130,1
131,2
133,1
136,1
139,1
141,1
145,1
146,1
163,1
164,1
174,1
175,1
189,1
192,1
281,1
