size,frequency
1,7987
2,1229
3,596
4,414
5,242
6,162
7,157
8,114
9,89
10,85
11,71
12,63
13,41
14,44
15,34
16,46
17,30
18,24
19,25
20,16
21,19
22,15
23,19
24,18
25,19
26,15
27,11
28,12
29,10
30,12
31,19
32,13
33,8
34,11
35,12
36,4
37,4
38,5
39,7
40,6
41,7
42,4
43,4
44,3
45,4
46,5
47,6
48,4
49,4
50,8
51,5
52,6
53,5
54,5
55,4
56,2
57,2
58,3
59,1
60,4
63,2
65,1
66,2
68,2
71,3
72,4
74,5
75,2
77,1
78,2
79,2
80,2
81,1
82,2
83,1
84,1
85,1
86,1
87,1
88,2
91,1
94,2
97,2
98,2
99,1
104,1
106,2
108,1
112,1
113,1
117,1
118,3
120,1
124,1
128,1
129,2
133,1
137,2
146,1
147,1
148,1
149,1
154,1
158,1
165,1
167,1
175,1
195,1
218,1
262,1
