size,frequency
1,17122
2,2913
3,1422
4,822
5,611
6,430
7,360
8,264
9,218
10,173
11,139
12,123
13,93
14,102
15,81
16,79
17,69
18,52
19,54
20,42
21,41
22,48
23,33
24,26
25,24
26,28
27,33
28,22
29,16
30,20
31,16
32,15
33,17
34,16
35,18
36,10
37,9
38,12
39,13
40,5
41,15
42,6
43,7
44,6
45,11
46,6
47,6
48,9
49,6
50,1
51,2
52,1
53,4
54,5
55,3
56,2
58,4
59,5
60,1
61,2
62,5
63,3
64,1
65,2
66,6
68,3
69,2
70,2
71,4
72,3
73,2
74,1
75,1
76,3
78,1
79,3
80,1
82,1
83,4
84,1
88,2
92,1
94,1
95,1
97,1
98,1
99,1
101,1
102,1
106,1
108,1
112,1
113,1
122,1
123,1
124,1
134,1
145,1
146,1
159,1
216,1
