size,frequency
1,14598
2,2184
3,1142
4,645
5,479
6,337
7,248
8,221
9,167
10,143
11,121
12,127
13,84
14,102
15,81
16,59
17,60
18,53
19,56
20,47
21,51
22,49
23,32
24,34
25,37
26,32
27,24
28,24
29,20
30,15
31,25
32,22
33,13
34,20
35,14
36,14
37,26
38,14
39,9
40,16
41,10
42,11
43,10
44,9
45,13
46,6
47,12
48,6
49,12
50,6
51,6
52,8
53,4
54,4
55,5
56,9
57,6
58,3
59,6
60,4
61,2
62,3
63,1
64,7
65,1
66,11
67,4
68,8
69,1
70,3
71,6
72,1
73,2
74,3
75,1
76,4
77,3
78,2
79,1
80,3
81,4
82,1
83,3
85,2
86,2
88,2
89,4
90,1
91,3
92,2
94,3
95,2
96,6
98,2
99,4
100,1
102,2
103,2
104,3
106,3
108,1
111,3
112,1
113,1
114,1
116,2
118,2
119,1
120,1
122,1
125,1
126,1
128,2
135,2
136,1
137,1
139,1
140,1
141,1
143,2
149,1
150,1
151,1
160,2
171,1
181,1
185,1
194,1
195,1
247,1
284,1
