size,frequency
1,7562
2,1151
3,584
4,334
5,236
6,166
7,150
8,105
9,90
10,71
11,77
12,47
13,69
14,61
15,45
16,43
17,40
18,27
19,26
20,25
21,30
22,36
23,22
24,27
25,21
26,23
27,16
28,15
29,16
30,14
31,16
32,10
33,11
34,10
35,21
36,12
37,12
38,15
39,8
40,10
41,12
42,9
43,5
44,7
45,10
46,9
47,10
48,11
49,6
50,9
51,4
52,9
53,3
54,5
55,7
56,4
57,8
58,5
59,8
60,10
61,1
62,2
63,4
64,5
65,3
66,2
67,5
68,3
69,7
70,2
71,1
72,3
73,4
74,10
75,3
76,1
77,6
79,4
80,2
81,3
83,4
84,7
85,7
86,1
87,4
88,1
89,3
90,3
91,4
92,3
93,2
94,5
95,4
96,1
97,5
98,4
99,1
100,4
101,2
102,3
103,1
104,1
105,2
106,1
107,4
109,5
110,3
111,1
112,2
113,1
114,2
115,2
119,2
120,1
121,1
122,2
123,3
124,1
125,4
126,3
127,1
128,1
129,3
130,1
131,2
132,1
134,1
135,1
138,1
139,1
140,2
141,2
143,2
144,3
145,2
146,5
147,3
148,4
149,2
150,1
151,2
152,1
153,1
154,2
155,1
157,2
158,1
159,3
160,2
163,2
165,2
167,1
168,2
171,1
174,1
176,1
178,1
179,1
181,1
182,1
187,3
189,2
190,2
192,1
193,2
195,1
196,1
197,2
200,1
208,3
210,1
213,1
214,1
215,1
217,2
218,2
220,1
221,1
222,2
223,1
224,2
226,1
228,2
232,1
236,2
239,1
240,1
241,1
244,2
245,2
246,2
247,2
251,1
252,1
255,1
256,1
259,1
262,1
267,1
268,1
269,1
271,1
273,1
274,2
277,1
283,1
291,1
292,1
294,1
299,1
300,1
302,2
303,1
317,1
319,1
325,1
326,1
329,1
330,1
333,1
335,2
338,1
340,1
341,1
352,1
353,1
356,1
358,1
360,1
361,1
362,1
369,1
370,1
375,1
380,1
394,1
397,1
399,1
407,1
409,2
415,1
419,1
420,2
427,1
432,1
437,1
442,1
446,1
455,1
471,1
481,1
482,1
483,2
491,1
494,1
496,1
503,1
504,1
515,1
518,1
520,1
522,1
531,1
532,1
533,1
537,1
538,1
539,1
551,1
552,1
553,1
564,1
574,1
576,1
577,1
583,1
584,1
590,1
604,1
606,1
609,1
621,1
627,1
649,1
654,1
661,1
680,1
682,1
683,1
697,1
701,1
706,1
743,1
749,1
764,1
766,2
785,1
812,1
821,1
823,1
834,1
846,1
851,1
857,1
865,1
892,1
894,1
897,1
952,1
1001,1
1020,1
1043,1
1058,1
1080,1
1161,1
1166,1
1194,1
1201,1
1202,1
1215,1
1222,1
1224,1
1235,1
1253,1
1293,1
1346,1
1426,1
1465,1
1487,1
1590,1
1594,1
1767,1
1780,1
1889,1
1924,1
1943,1
2043,1
2081,1
2093,1
2172,1
2190,1
2351,1
2500,9
