size,frequency
1,18649
2,3017
3,1447
4,895
5,596
6,423
7,365
8,288
9,210
10,156
11,174
12,146
13,129
14,97
15,98
16,74
17,94
18,63
19,67
20,51
21,47
22,51
23,37
24,46
25,37
26,35
27,18
28,33
29,24
30,18
31,19
32,20
33,25
34,14
35,10
36,15
37,13
38,16
39,18
40,12
41,12
42,8
43,13
44,10
45,12
46,16
47,10
48,8
49,10
50,8
51,8
52,7
53,6
54,4
55,9
56,3
57,2
58,3
59,9
60,4
61,4
62,4
63,7
64,5
65,6
66,6
67,6
68,4
69,3
70,4
71,2
72,5
73,3
74,1
75,2
76,3
77,2
79,2
80,2
81,2
82,3
83,4
84,1
85,1
86,1
87,1
89,2
90,2
91,1
92,3
94,2
95,2
96,2
97,1
98,2
101,2
103,1
107,2
108,1
109,1
110,1
111,2
113,1
115,1
116,1
117,1
118,1
120,1
122,2
123,1
134,1
135,2
142,1
144,1
146,1
158,1
160,1
162,1
164,1
166,1
190,1
211,1
232,1
366,1
