size,frequency
1,11919
2,2010
3,1042
4,642
5,418
6,300
7,210
8,193
9,163
10,120
11,108
12,80
13,80
14,83
15,69
16,59
17,51
18,39
19,33
20,35
21,28
22,36
23,35
24,21
25,19
26,21
27,28
28,18
29,22
30,13
31,16
32,17
33,14
34,12
35,17
36,14
37,12
38,7
39,8
40,10
41,10
42,6
43,9
44,8
45,8
46,12
47,5
48,3
49,8
50,2
51,3
52,4
53,3
54,3
55,2
56,8
57,5
58,2
59,1
60,7
61,7
62,4
63,5
64,2
65,4
66,4
67,3
68,3
70,1
71,4
72,2
73,2
74,4
75,3
76,4
79,2
80,2
83,1
84,2
85,2
86,1
87,1
88,1
89,1
90,2
91,1
93,1
94,1
95,1
96,1
97,2
98,2
100,4
103,1
104,1
105,3
111,1
112,2
113,1
114,1
115,2
117,1
132,1
134,1
138,1
141,2
152,1
164,1
193,1
195,1
294,1
