size,frequency
1,29102
2,3086
3,1532
4,951
5,695
6,490
7,331
8,292
9,246
10,219
11,171
12,177
13,135
14,113
15,101
16,88
17,85
18,70
19,65
20,64
21,45
22,62
23,48
24,43
25,45
26,33
27,32
28,34
29,21
30,28
31,19
32,24
33,22
34,23
35,15
36,18
37,20
38,17
39,22
40,10
41,8
42,15
43,8
44,10
45,9
46,5
47,13
48,4
49,3
50,10
51,4
52,5
53,4
54,4
55,5
56,6
57,5
58,5
59,6
60,1
61,1
62,7
63,8
64,5
65,1
66,2
67,5
68,1
70,1
71,3
72,3
73,1
75,3
76,2
77,1
78,1
79,2
80,2
81,2
82,1
83,3
85,1
86,2
87,2
88,6
89,2
91,2
93,2
94,2
96,1
97,1
98,2
99,5
100,2
102,1
103,1
104,1
106,2
109,1
113,1
118,1
119,1
122,1
128,1
132,1
133,1
139,1
144,1
145,1
146,1
150,1
154,1
160,1
173,1
174,1
180,1
197,1
