size,frequency
1,11493
2,2119
3,1002
4,628
5,422
6,329
7,264
8,214
9,157
10,126
11,119
12,77
13,94
14,90
15,66
16,75
17,52
18,57
19,54
20,32
21,44
22,29
23,39
24,30
25,19
26,39
27,26
28,22
29,16
30,17
31,23
32,17
33,20
34,11
35,23
36,12
37,11
38,9
39,19
40,6
41,12
42,9
43,7
44,8
45,16
46,9
47,7
48,4
49,10
50,7
51,6
52,5
53,5
54,7
55,5
56,7
57,8
58,4
59,5
60,7
61,6
62,6
63,2
64,7
65,3
66,3
67,4
68,6
69,3
70,2
71,3
72,3
73,1
74,5
75,2
76,4
78,3
79,1
80,2
81,3
82,2
83,3
85,5
86,1
87,3
88,1
89,5
90,1
91,1
92,2
93,1
94,4
95,4
96,1
97,4
98,1
99,3
101,2
102,3
103,2
105,1
106,1
107,1
108,1
110,3
112,1
114,2
115,3
116,1
119,1
120,2
121,1
123,1
124,1
125,1
127,1
128,1
131,1
133,2
138,1
142,1
148,2
151,1
153,2
154,2
155,1
158,1
161,1
167,1
170,1
171,1
174,1
175,2
178,1
183,1
187,1
199,1
202,1
206,1
207,1
211,1
212,1
214,1
215,1
216,1
220,1
224,1
226,2
235,1
282,1
311,1
317,1
349,1
350,1
