size,frequency
1,3558
2,646
3,338
4,175
5,142
6,95
7,87
8,52
9,50
10,50
11,35
12,32
13,33
14,31
15,26
16,18
17,17
18,18
19,20
20,9
21,14
22,9
23,13
24,13
25,14
26,5
27,4
28,6
29,7
30,3
31,9
32,2
33,6
34,5
35,6
36,4
37,3
38,5
39,5
40,2
41,6
42,2
43,1
44,3
45,5
46,3
47,1
48,1
49,5
50,2
51,5
52,5
53,2
54,1
55,1
56,1
58,2
59,4
60,2
61,1
62,3
64,3
66,1
67,1
68,2
69,1
71,2
72,1
73,3
75,1
78,2
83,2
86,2
87,1
88,1
90,1
91,1
95,1
96,1
99,2
106,1
113,1
114,1
117,1
119,1
122,1
130,2
134,1
137,1
138,1
149,1
158,1
225,1
235,1
272,1
