size,frequency
1,29139
2,3244
3,1623
4,1047
5,646
6,518
7,366
8,317
9,238
10,200
11,142
12,129
13,133
14,109
15,77
16,86
17,60
18,64
19,56
20,50
21,44
22,44
23,32
24,24
25,31
26,22
27,27
28,33
29,31
30,18
31,17
32,20
33,20
34,17
35,6
36,16
37,13
38,8
39,14
40,7
41,7
42,4
43,2
44,10
45,10
46,10
47,6
48,3
49,2
50,1
51,4
52,2
53,3
54,4
55,7
56,3
57,7
58,1
59,7
60,3
61,2
62,1
63,3
64,2
65,3
66,1
67,2
68,1
71,4
72,1
74,1
75,2
77,2
80,1
81,2
82,2
83,2
84,1
86,1
90,1
92,2
93,1
94,1
98,1
102,1
105,1
106,1
116,1
125,1
134,1
136,1
151,1
176,1
