size,frequency
1,7856
2,1180
3,582
4,368
5,255
6,188
7,143
8,134
9,118
10,70
11,57
12,55
13,54
14,55
15,39
16,36
17,48
18,30
19,32
20,29
21,28
22,17
23,23
24,18
25,18
26,18
27,14
28,19
29,18
30,11
31,13
32,11
33,15
34,13
35,14
36,8
37,8
38,5
39,6
40,8
41,8
42,7
43,3
44,11
45,3
46,5
47,5
48,3
49,5
50,11
51,7
52,4
53,3
54,5
55,4
56,2
57,7
58,1
59,2
60,6
61,2
62,4
63,2
64,1
65,4
66,4
67,1
68,2
69,2
70,1
71,1
72,2
74,6
75,6
76,3
77,2
78,1
79,3
80,2
81,2
82,1
83,1
84,1
85,4
86,3
87,2
88,3
89,1
91,2
92,1
93,4
94,2
98,1
99,1
100,2
101,2
102,3
104,1
105,1
106,1
107,2
108,1
109,1
110,1
111,3
112,1
113,1
114,3
117,1
119,1
124,1
125,1
127,2
129,1
136,1
137,4
139,1
140,1
141,1
147,1
151,2
152,2
154,1
166,2
167,2
171,1
177,1
178,1
180,1
190,1
193,1
199,1
208,1
218,1
219,1
226,1
232,1
233,1
234,1
235,1
238,1
239,1
241,1
258,1
259,1
261,1
273,1
277,1
305,1
332,1
421,1
511,1
640,1
