size,frequency
1,3401
2,479
3,233
4,165
5,107
6,63
7,56
8,54
9,46
10,34
11,29
12,26
13,25
14,19
15,22
16,14
17,7
18,12
19,7
20,8
21,5
22,8
23,10
24,6
25,4
26,6
27,8
28,3
29,9
30,10
32,4
33,4
34,7
35,6
36,6
37,3
38,2
39,1
40,1
41,1
42,4
43,3
44,4
45,3
46,3
47,1
48,3
49,3
50,3
51,2
53,4
54,3
55,1
56,1
57,1
58,2
59,2
60,1
61,1
62,2
63,1
64,3
65,1
66,3
67,1
68,1
69,1
71,1
72,3
73,3
74,1
76,1
79,1
81,1
82,1
83,2
84,2
85,1
87,1
90,2
92,1
93,1
94,1
96,1
98,1
99,1
104,1
107,1
113,1
114,1
120,1
121,2
123,1
124,1
125,1
129,1
130,1
133,1
136,1
137,1
140,2
141,1
154,1
165,1
192,1
210,1
245,1
271,1
291,1
357,1
424,1
442,1
500,1
