size,frequency
1,8113
2,1165
3,547
4,365
5,252
6,210
7,143
8,123
9,106
10,91
11,68
12,52
13,64
14,42
15,29
16,42
17,38
18,32
19,22
20,22
21,18
22,29
23,13
24,18
25,11
26,10
27,9
28,17
29,8
30,20
31,8
32,13
33,5
34,9
35,9
36,3
37,3
38,9
39,8
40,7
41,5
42,9
43,6
44,6
45,2
46,3
47,6
48,2
49,3
50,2
51,3
52,5
53,2
54,5
55,2
56,1
57,3
58,2
59,2
60,1
61,2
62,2
65,3
67,2
69,2
70,2
71,1
72,1
74,1
75,1
77,1
78,1
81,4
83,2
84,1
85,1
87,1
88,1
90,1
92,1
94,1
98,1
100,1
102,2
104,1
105,1
106,1
111,1
114,1
122,1
124,1
127,1
178,1
181,1
249,1
