size,frequency
1,14471
2,2295
3,1116
4,764
5,463
6,356
7,267
8,224
9,175
10,166
11,121
12,104
13,84
14,95
15,74
16,61
17,53
18,60
19,49
20,43
21,35
22,19
23,38
24,28
25,24
26,21
27,13
28,17
29,32
30,27
31,21
32,13
33,23
34,16
35,13
36,16
37,14
38,13
39,15
40,12
41,10
42,11
43,8
44,9
45,6
46,14
47,7
48,9
49,8
50,11
51,4
52,9
53,12
54,10
55,5
56,5
57,5
58,11
59,7
60,3
61,4
62,2
63,2
64,8
65,3
66,2
67,3
68,1
69,2
70,3
71,3
72,2
73,2
74,2
75,4
77,3
78,2
79,2
80,1
81,3
82,2
83,1
84,3
85,2
86,1
87,1
88,3
89,2
90,2
91,3
92,1
93,3
95,3
97,1
98,1
99,1
100,2
101,2
104,2
106,1
107,1
108,1
109,1
110,2
111,1
114,1
115,1
116,1
117,1
122,1
124,1
125,1
126,3
129,1
131,1
132,1
133,1
135,1
136,1
138,1
139,1
141,1
146,1
147,1
148,2
160,1
166,1
171,1
172,1
178,1
180,1
181,1
193,1
197,1
201,1
211,1
212,1
214,1
217,1
222,1
263,1
287,1
306,1
