size,frequency
1,13490
2,2197
3,1088
4,633
5,475
6,352
7,270
8,177
9,159
10,130
11,127
12,103
13,102
14,55
15,79
16,62
17,46
18,46
19,35
20,38
21,39
22,30
23,25
24,24
25,27
26,26
27,23
28,22
29,21
30,17
31,22
32,16
33,10
34,16
35,9
36,10
37,7
38,12
39,8
40,4
41,8
42,10
43,6
44,7
45,9
46,5
47,3
48,3
49,4
50,5
51,4
52,7
53,1
54,5
55,5
56,3
57,6
58,3
59,1
60,1
61,3
62,5
63,4
64,2
65,2
66,1
67,5
68,3
69,1
70,2
71,1
72,1
73,1
75,1
76,3
77,3
78,1
79,1
80,4
81,1
86,1
90,1
92,2
94,2
95,3
96,1
97,1
99,1
102,2
103,1
110,1
111,1
112,2
114,2
121,1
129,1
131,1
135,1
136,1
137,1
145,1
151,1
