size,frequency
1,3323
2,420
3,216
4,125
5,97
6,80
7,45
8,50
9,33
10,42
11,29
12,33
13,17
14,20
15,20
16,14
17,17
18,16
19,8
20,12
21,11
22,10
23,10
24,11
25,10
26,7
27,3
28,9
29,6
30,3
31,5
32,9
33,5
34,3
35,4
36,10
37,2
38,6
39,4
40,3
41,5
42,2
43,6
44,7
45,6
46,2
47,6
48,4
49,4
50,2
51,3
52,2
53,3
54,3
55,4
56,3
57,2
58,2
59,2
60,2
61,3
62,2
63,2
64,2
65,2
66,1
67,4
69,1
70,2
73,1
74,2
75,4
76,2
78,2
79,1
80,4
81,1
83,2
84,1
85,3
86,1
87,1
89,2
91,2
92,1
93,1
96,1
98,2
99,1
100,1
102,1
104,1
105,1
107,1
108,2
109,1
111,2
113,1
115,1
118,2
122,1
124,1
125,1
127,1
131,1
132,1
134,1
135,1
136,2
137,1
140,1
141,1
143,1
145,2
147,1
149,1
150,1
151,2
154,1
155,1
157,2
159,2
161,1
162,1
168,1
169,1
170,1
176,2
177,1
180,2
184,1
186,1
187,1
188,1
189,1
192,2
193,1
194,3
196,1
200,1
201,2
202,1
207,1
211,1
213,1
217,1
219,1
228,1
232,1
237,1
238,1
242,1
249,1
252,1
255,1
280,1
307,1
329,1
341,1
343,1
347,1
352,1
354,1
364,1
371,1
382,1
395,1
401,1
409,1
410,1
439,1
450,1
453,1
485,1
509,1
515,1
555,1
560,1
572,1
597,1
623,1
638,1
649,1
653,1
654,1
656,1
716,1
745,1
752,1
762,2
791,1
800,1
853,1
861,1
940,1
1004,1
1067,1
1096,1
1119,1
1146,1
1172,1
1212,1
1243,1
1418,1
1480,1
1542,1
1642,1
1690,1
1790,1
1796,1
1815,1
2500,15
