size,frequency
1,14883
2,2267
3,1114
4,657
5,469
6,327
7,279
8,194
9,164
10,137
11,117
12,97
13,90
14,76
15,64
16,57
17,60
18,46
19,51
20,38
21,30
22,35
23,23
24,25
25,23
26,19
27,22
28,22
29,19
30,16
31,19
32,17
33,12
34,22
35,16
36,13
37,12
38,3
39,5
40,9
41,7
42,7
43,10
44,11
45,7
46,5
47,5
48,4
49,2
50,9
51,4
52,7
54,5
55,4
56,7
57,3
58,5
59,1
60,4
61,3
62,5
63,4
65,1
66,3
67,4
68,2
69,2
70,2
71,3
72,1
73,2
74,2
76,2
77,2
78,3
80,1
81,4
82,4
84,2
85,3
91,3
92,1
93,1
94,3
95,2
97,1
98,2
99,1
100,2
103,1
105,1
107,1
108,1
110,2
112,1
113,2
117,1
118,1
123,1
127,1
131,1
133,1
146,2
148,1
154,1
155,1
158,1
165,1
172,1
176,1
178,1
185,1
