size,frequency
1,13874
2,2080
3,992
4,641
5,440
6,327
7,248
8,196
9,165
10,128
11,118
12,92
13,80
14,74
15,79
16,59
17,50
18,53
19,32
20,39
21,29
22,31
23,26
24,21
25,21
26,28
27,22
28,13
29,12
30,11
31,15
32,7
33,14
34,9
35,9
36,11
37,7
38,8
39,10
40,10
41,8
42,9
43,9
44,6
45,6
46,8
47,4
48,1
49,7
50,4
51,3
52,5
53,1
54,1
55,2
56,2
57,2
58,2
59,6
60,1
61,1
62,2
63,4
64,1
65,2
66,1
67,3
68,3
70,2
71,1
72,2
73,2
74,1
75,1
77,3
79,1
80,1
82,2
83,2
85,1
86,1
87,1
88,2
89,1
92,2
94,1
97,1
102,1
103,1
104,1
109,1
111,1
112,1
124,1
149,1
152,1
160,1
203,1
