size,frequency
1,14797
2,2233
3,1079
4,710
5,480
6,333
7,260
8,225
9,174
10,142
11,133
12,104
13,85
14,92
15,67
16,59
17,48
18,64
19,56
20,29
21,26
22,29
23,28
24,41
25,26
26,20
27,15
28,23
29,23
30,19
31,15
32,13
33,19
34,14
35,12
36,10
37,10
38,8
39,19
40,10
41,8
42,8
43,9
44,7
45,9
46,9
47,12
48,9
49,6
50,3
51,4
52,3
53,4
54,5
55,3
56,5
57,3
58,5
59,1
60,8
61,4
62,1
63,3
64,4
65,6
66,2
67,2
68,1
69,4
70,1
71,1
72,1
73,1
74,1
75,2
76,2
78,4
79,2
80,1
82,2
83,1
84,1
87,1
88,3
91,1
92,1
94,1
96,2
97,2
98,1
101,1
102,1
103,1
105,1
106,1
108,1
109,1
110,1
112,1
113,1
120,1
121,3
122,1
123,1
146,1
147,1
181,1
184,1
187,1
188,1
198,1
