size,frequency
1,15954
2,2933
3,1452
4,915
5,595
6,470
7,366
8,304
9,221
10,193
11,205
12,140
13,130
14,97
15,99
16,107
17,82
18,80
19,71
20,66
21,48
22,52
23,65
24,39
25,45
26,39
27,42
28,36
29,33
30,30
31,29
32,38
33,33
34,24
35,29
36,29
37,20
38,13
39,14
40,18
41,24
42,16
43,18
44,9
45,16
46,19
47,10
48,12
49,14
50,17
51,5
52,17
53,12
54,10
55,11
56,12
57,11
58,10
59,12
60,7
61,9
62,10
63,7
64,11
65,4
66,9
67,9
68,5
69,5
70,4
71,6
72,5
73,4
74,4
75,3
76,8
77,3
78,4
79,6
80,5
81,3
82,1
83,3
84,7
85,6
86,1
87,4
88,7
89,6
90,5
91,2
92,6
93,1
94,3
95,2
96,4
97,5
98,3
99,3
100,7
101,2
102,2
103,2
104,3
105,1
106,4
107,2
108,5
109,1
110,1
111,4
112,2
113,5
114,1
115,1
116,3
117,1
119,5
120,3
121,1
122,1
123,2
124,2
126,1
127,1
128,2
129,2
130,2
133,2
135,1
136,1
137,1
138,1
139,1
140,1
142,2
144,2
145,1
147,2
150,1
151,1
153,1
154,2
156,1
157,1
158,1
159,2
160,1
161,3
162,1
165,1
166,1
167,3
168,1
169,2
171,1
172,1
175,1
177,1
180,5
183,1
184,1
185,1
188,3
189,3
190,1
192,1
193,1
197,1
198,3
211,1
218,1
225,1
227,1
234,1
235,1
240,1
247,1
249,1
252,1
254,1
259,1
266,1
276,1
298,1
310,1
368,1
377,1
388,1
470,1
525,1
