size,frequency
1,16644
2,2864
3,1434
4,835
5,561
6,432
7,351
8,271
9,225
10,164
11,159
12,129
13,131
14,117
15,94
16,96
17,70
18,65
19,65
20,52
21,44
22,44
23,47
24,50
25,31
26,36
27,31
28,40
29,33
30,28
31,20
32,24
33,15
34,22
35,21
36,15
37,17
38,15
39,21
40,17
41,12
42,20
43,7
44,13
45,11
46,5
47,5
48,6
49,8
50,9
51,6
52,13
53,10
54,11
55,8
56,9
57,6
58,7
59,9
60,3
61,8
62,10
63,11
64,8
65,6
66,1
67,5
68,4
69,5
70,7
71,5
72,5
73,8
74,3
75,7
76,4
77,4
78,6
79,6
80,5
81,5
82,2
83,3
84,2
85,4
86,2
87,2
89,4
90,1
91,3
92,2
93,5
94,4
95,2
96,1
97,3
98,1
99,4
101,3
102,3
103,1
104,1
105,5
106,1
107,1
109,4
110,2
111,1
112,3
114,2
115,1
116,4
117,1
118,1
119,1
121,2
122,1
123,2
124,1
125,1
126,1
127,1
128,2
129,1
130,1
134,2
135,1
138,2
139,1
141,1
142,2
144,1
146,1
148,1
149,1
151,1
152,1
156,2
157,1
158,2
161,1
163,2
170,1
172,1
179,1
182,1
184,1
190,1
211,1
216,1
228,1
229,1
244,2
248,1
271,1
275,1
384,1
415,1
