size,frequency
1,2223
2,314
3,142
4,80
5,55
6,38
7,32
8,30
9,27
10,14
11,14
12,11
13,8
14,8
15,8
16,2
17,4
18,4
19,4
20,7
21,2
22,1
23,1
24,1
26,4
28,1
30,2
31,2
33,1
37,1
38,1
39,1
44,3
47,2
50,1
77,1
