size,frequency
1,4574
2,448
3,222
4,118
5,82
6,48
7,30
8,30
9,27
10,13
11,11
12,11
13,6
14,7
15,8
16,3
17,3
18,3
20,4
21,5
23,1
25,4
26,1
28,1
29,1
30,1
31,1
33,1
43,1
