size,frequency
1,1856
2,331
3,156
4,83
5,52
6,40
7,36
8,28
9,21
10,17
11,13
12,15
13,6
14,6
15,7
16,7
17,4
18,3
19,1
20,4
21,2
23,4
25,4
26,2
27,2
28,1
29,1
31,2
32,1
33,1
34,1
42,1
43,1
45,1
73,1
89,1
