size,frequency
1,4056
2,625
3,295
4,178
5,140
6,102
7,75
8,42
9,36
10,37
11,28
12,27
13,13
14,21
15,21
16,11
17,8
18,7
19,8
20,10
21,11
22,8
23,7
24,5
25,5
26,7
27,6
28,4
29,3
30,2
31,4
32,2
33,1
34,1
35,3
36,2
37,2
39,1
40,1
41,1
42,3
43,1
44,3
45,1
46,1
47,2
48,1
49,3
53,2
54,1
56,1
57,1
58,1
59,1
70,2
73,1
76,1
78,1
79,1
82,1
84,1
94,1
111,1
