size,frequency
1,2240
2,298
3,125
4,72
5,46
6,41
7,34
8,21
9,15
10,17
11,23
12,11
13,11
14,12
15,18
16,4
17,3
18,4
19,7
20,5
21,6
22,5
23,3
24,1
25,2
26,1
27,2
28,1
29,4
30,1
31,2
34,2
35,1
36,1
37,1
39,2
41,1
43,1
46,1
48,1
50,1
53,1
55,1
73,1
