size,frequency
1,1828
2,329
3,159
4,74
5,48
6,36
7,30
8,21
9,21
10,22
11,23
12,11
13,4
14,12
15,9
16,10
17,8
18,6
19,3
20,2
21,5
22,7
23,2
24,1
25,3
26,3
27,3
28,1
29,3
30,3
32,1
33,1
34,2
36,1
37,3
39,2
40,1
42,1
44,1
46,1
53,1
58,1
59,1
61,1
62,1
82,1
87,1
89,1
97,1
107,1
122,1
