size,frequency
1,3444
2,586
3,279
4,147
5,107
6,72
7,60
8,42
9,34
10,26
11,21
12,15
13,12
14,14
15,14
16,16
17,5
18,6
19,4
20,7
21,5
22,1
23,5
24,5
25,1
26,5
27,2
28,4
29,5
31,1
32,3
33,1
35,2
40,1
41,2
42,1
47,1
71,1
