size,frequency
1,6979
2,971
3,490
4,273
5,186
6,110
7,73
8,63
9,52
10,47
11,31
12,29
13,20
14,13
15,13
16,11
17,11
18,5
19,11
20,13
21,5
22,4
23,7
24,2
25,3
26,3
27,2
29,1
30,1
33,1
35,1
37,1
40,1
45,2
51,1
70,1
