size,frequency
1,831
2,134
3,59
4,31
5,24
6,19
7,10
8,11
9,6
10,3
11,4
12,3
13,3
14,2
15,3
16,3
17,5
18,3
19,3
20,1
21,1
22,1
25,1
26,2
28,1
29,1
30,1
33,1
36,1
39,2
40,2
52,1
57,2
60,1
71,1
97,1
