size,frequency
1,833
2,140
3,57
4,30
5,25
6,12
7,9
8,7
9,9
10,6
11,6
12,4
13,6
14,5
15,4
16,3
17,3
18,2
20,4
21,2
22,1
23,1
25,1
27,1
29,1
33,1
34,1
37,1
39,1
45,1
51,1
