size,frequency
1,3647
2,586
3,246
4,152
5,85
6,63
7,43
8,28
9,17
10,18
11,10
12,15
13,8
14,8
15,7
16,4
17,3
18,1
19,1
20,2
21,2
23,3
25,1
27,2
30,1
31,1
35,2
47,1
