size,frequency
1,4333
2,573
3,273
4,155
5,97
6,74
7,61
8,43
9,41
10,36
11,26
12,19
13,19
14,12
15,9
16,8
17,7
18,8
19,3
20,4
21,7
22,3
23,6
24,3
25,3
26,2
27,3
28,1
29,4
30,2
32,1
34,1
35,2
36,2
38,1
39,1
40,1
41,1
43,1
71,1
79,1
