size,frequency
1,4974
2,656
3,276
4,151
5,104
6,63
7,47
8,41
9,33
10,18
11,16
12,9
13,7
14,7
15,5
16,5
17,1
18,6
19,2
21,6
22,2
24,4
26,2
31,1
50,1
