size,frequency
1,2252
2,310
3,120
4,88
5,56
6,35
7,30
8,25
9,21
10,12
11,12
12,6
13,13
14,5
15,9
16,6
17,1
18,8
19,5
20,4
21,7
22,1
23,1
25,2
26,2
27,1
28,3
30,3
31,1
37,2
40,1
41,2
42,1
47,1
53,2
55,1
92,1
