size,frequency
1,6207
2,595
3,310
4,183
5,124
6,82
7,65
8,64
9,39
10,44
11,27
12,38
13,14
14,18
15,19
16,16
17,13
18,9
19,4
20,10
21,7
22,11
23,4
24,5
25,5
26,3
27,4
28,2
29,3
30,8
31,4
32,2
33,3
34,2
35,4
36,4
37,2
38,1
39,3
40,3
41,6
43,2
45,1
46,2
48,1
54,1
58,1
60,1
61,1
62,1
63,2
66,1
75,1
77,3
85,1
92,1
94,1
124,1
