size,frequency
1,4431
2,497
3,230
4,120
5,85
6,67
7,37
8,38
9,29
10,25
11,19
12,11
13,9
14,8
15,4
16,12
17,3
18,5
19,5
20,4
21,4
22,3
23,5
24,2
25,2
26,1
27,3
31,1
35,2
37,1
46,1
47,1
