size,frequency
1,1516
2,317
3,188
4,88
5,66
6,42
7,41
8,28
9,22
10,24
11,19
12,16
13,17
14,14
15,18
16,8
17,9
18,5
19,9
20,8
21,6
22,4
23,6
24,7
25,1
26,7
27,3
28,5
29,5
30,3
31,5
32,4
33,4
34,4
35,6
36,3
37,6
38,2
39,2
41,2
43,2
44,3
45,3
46,3
49,2
50,1
51,1
52,2
54,3
55,1
56,4
58,1
59,3
60,4
61,2
62,2
63,2
64,4
65,2
66,2
67,1
68,1
69,1
70,1
71,1
72,2
73,4
75,1
82,1
83,1
84,2
92,2
95,1
98,1
102,1
107,1
111,1
121,1
123,1
132,1
135,1
136,1
144,3
148,1
150,1
152,1
154,1
156,1
157,1
165,1
169,1
211,1
213,1
214,1
219,2
235,1
265,1
316,1
397,1
445,1
1500,364
