size,frequency
1,1785
2,260
3,131
4,79
5,49
6,51
7,38
8,29
9,15
10,15
11,11
12,13
13,10
14,10
15,14
16,6
17,11
18,5
19,9
20,5
21,6
22,4
23,3
24,3
25,3
26,4
27,5
28,5
29,1
30,2
31,3
32,2
33,4
34,4
35,3
36,4
37,2
38,3
39,4
40,2
41,3
42,5
43,2
44,1
46,2
47,2
48,2
49,2
51,2
52,2
54,2
55,1
56,3
57,1
58,1
60,2
64,1
65,1
66,1
67,1
68,1
69,1
72,1
75,1
77,1
82,1
85,1
91,3
99,1
103,2
105,2
106,1
108,1
121,2
124,1
135,1
137,1
143,1
145,1
152,2
156,1
159,1
172,1
176,1
177,1
178,2
201,1
218,1
229,1
244,1
254,1
272,1
367,1
386,1
583,1
1500,308
