size,frequency
1,2065
2,241
3,114
4,75
5,65
6,45
7,33
8,28
9,24
10,17
11,18
12,12
13,12
14,14
15,7
16,12
17,3
18,10
19,2
20,9
21,9
22,10
23,3
24,5
25,2
26,6
27,3
28,6
29,4
30,5
31,2
32,3
33,2
34,1
35,3
36,3
38,1
39,5
40,1
41,4
42,4
43,1
46,2
47,4
48,1
51,2
52,2
54,1
55,2
58,1
60,1
61,2
62,1
63,1
65,1
67,1
69,4
70,1
71,1
72,1
74,2
76,1
78,1
86,1
89,1
94,2
95,2
97,1
100,1
102,1
105,1
109,3
111,2
118,1
120,1
124,1
125,1
126,1
127,1
128,1
129,1
131,1
132,1
135,1
136,1
137,1
139,1
143,1
144,1
145,1
147,1
152,1
155,1
156,2
165,2
167,1
168,1
177,1
191,2
193,1
199,1
208,1
219,2
221,1
222,1
226,1
241,1
252,1
266,1
272,1
290,1
297,1
312,1
318,1
320,1
335,2
338,1
369,2
420,1
444,1
504,1
523,1
612,1
636,1
661,1
695,1
855,1
917,1
924,1
1351,1
