size,frequency
1,1926
2,324
3,149
4,94
5,65
6,43
7,33
8,39
9,22
10,21
11,25
12,13
13,12
14,17
15,6
16,11
17,10
18,8
19,9
20,6
21,5
22,6
23,6
24,1
25,3
26,3
27,8
28,4
29,1
30,3
31,7
32,2
33,5
34,6
35,6
36,4
37,3
38,7
39,5
40,2
41,1
42,1
43,3
44,1
45,1
46,3
47,2
49,1
50,3
51,4
52,3
53,2
54,1
55,1
56,1
57,1
58,1
59,2
60,4
61,1
62,3
63,1
69,2
70,2
71,1
72,1
74,2
75,2
80,1
83,2
84,1
93,1
94,2
95,1
113,1
115,1
116,1
128,1
131,1
142,1
152,1
160,1
176,1
186,1
191,1
204,1
209,1
212,1
251,1
270,1
375,1
422,1
527,1
562,1
703,1
