size,frequency
1,1688
2,404
3,210
4,121
5,102
6,56
7,43
8,41
9,33
10,29
11,16
12,14
13,18
14,9
15,13
16,9
17,8
18,8
19,6
20,6
21,12
22,6
23,5
24,5
25,7
26,6
27,4
28,4
29,1
30,4
31,3
32,3
33,3
34,4
35,4
36,2
37,2
38,3
39,4
40,3
41,3
42,2
43,2
44,4
45,3
46,2
47,4
48,2
49,1
50,2
51,1
52,1
53,4
54,1
55,3
56,1
57,1
58,3
60,2
61,1
62,2
63,3
64,1
65,2
66,1
67,1
70,1
73,1
75,1
78,1
79,1
83,1
84,1
86,1
89,1
96,1
104,1
107,1
116,1
118,1
119,1
122,1
133,1
138,1
149,1
160,1
163,1
172,1
208,2
222,1
245,1
302,1
378,1
