size,frequency
1,2134
2,233
3,125
4,70
5,50
6,33
7,31
8,19
9,26
10,17
11,14
12,12
13,11
14,7
15,6
16,9
17,6
18,6
19,3
20,8
21,4
22,4
23,6
24,6
25,7
26,4
27,1
29,4
30,3
31,3
32,4
33,1
34,1
35,1
37,4
38,5
39,2
40,1
41,1
42,1
43,4
44,2
45,2
46,2
47,3
49,3
50,2
51,1
52,1
53,3
54,2
55,3
56,2
57,1
58,2
59,1
60,3
63,1
64,1
65,1
66,1
67,2
69,1
70,2
71,4
72,1
74,1
75,1
78,1
80,1
83,1
88,1
89,1
92,1
97,1
99,1
103,1
112,1
113,1
114,1
126,1
127,1
129,1
130,1
133,1
139,2
151,1
154,1
169,1
171,1
190,2
197,1
200,1
202,1
203,1
207,1
214,1
217,1
223,1
226,1
233,1
236,1
241,1
255,1
258,1
262,1
269,1
273,1
310,1
332,1
338,1
346,1
365,1
381,1
404,1
422,1
436,1
492,1
498,1
511,1
520,1
550,1
553,1
567,1
573,1
758,1
837,1
845,1
1100,1
1258,1
