size,frequency
1,1597
2,309
3,148
4,78
5,56
6,48
7,35
8,32
9,22
10,16
11,12
12,20
13,11
14,13
15,6
16,18
17,9
18,6
19,10
20,6
21,5
22,3
23,3
24,5
25,5
26,3
27,7
28,3
29,4
31,1
32,3
33,4
34,4
35,4
36,2
37,6
38,1
39,2
40,3
43,1
44,1
45,2
46,1
48,1
49,1
50,2
51,2
53,2
54,1
55,1
56,1
57,2
58,1
59,1
60,1
61,1
62,4
63,1
65,2
68,1
69,1
70,1
71,1
72,1
73,2
74,1
75,1
78,4
80,1
83,1
84,1
92,1
93,1
96,2
100,1
102,1
104,1
105,1
112,1
120,1
121,1
124,1
131,1
137,1
138,1
146,1
151,1
163,1
177,1
194,1
195,1
214,1
217,1
233,1
244,1
327,1
347,1
425,1
634,1
1500,406
