size,frequency
1,1584
2,308
3,152
4,94
5,52
6,48
7,36
8,21
9,32
10,14
11,14
12,16
13,13
14,11
15,15
16,11
17,12
18,5
19,5
20,13
21,4
22,5
23,4
24,6
25,3
26,5
27,3
28,3
29,6
30,3
31,2
32,3
33,3
34,2
35,6
36,1
37,2
38,2
39,4
40,3
41,4
42,5
44,3
45,1
46,2
48,4
49,1
50,3
51,3
52,4
53,4
56,2
58,1
59,1
63,2
64,1
67,1
69,4
72,1
73,1
76,2
77,2
78,2
82,1
84,1
86,1
90,1
92,1
95,1
96,1
97,2
98,1
104,2
107,1
108,1
117,2
118,1
119,1
126,1
131,1
132,2
139,1
144,1
153,1
165,1
172,1
176,1
200,1
211,1
255,1
270,1
285,1
289,1
359,1
1500,385
