size,frequency
1,2114
2,177
3,100
4,57
5,48
6,30
7,34
8,33
9,20
10,10
11,16
12,15
13,8
14,8
15,13
16,10
17,5
18,2
19,6
20,6
21,7
22,4
23,8
24,2
25,7
26,10
27,5
28,1
29,3
30,4
31,3
32,1
33,2
34,2
35,4
36,1
37,2
38,4
39,3
41,2
42,2
43,2
44,3
45,1
48,3
49,2
50,2
51,3
52,1
53,2
54,1
55,1
56,1
58,3
60,1
61,2
62,2
63,2
64,1
65,1
66,1
67,1
69,1
72,2
75,1
76,1
85,1
86,1
88,1
90,1
93,1
95,1
99,1
100,1
102,3
103,1
106,2
111,1
114,1
125,2
129,1
132,1
137,1
138,1
141,1
144,2
145,1
146,1
151,1
153,1
159,1
166,1
172,1
173,1
175,1
177,1
179,1
185,1
186,1
198,1
203,1
205,1
218,1
233,1
235,1
251,1
257,1
299,1
303,1
313,1
357,1
362,1
366,1
375,1
410,1
458,1
473,1
485,1
510,1
544,1
547,1
577,1
581,1
644,1
688,1
738,1
740,1
829,1
911,1
914,1
1023,1
1171,1
1239,1
1285,1
1500,97
