size,frequency
1,1792
2,303
3,134
4,68
5,51
6,56
7,35
8,31
9,23
10,18
11,19
12,17
13,25
14,9
15,6
16,8
17,15
18,5
19,6
20,5
21,6
22,4
23,7
24,8
25,8
26,5
27,2
28,3
29,1
30,2
31,7
32,3
33,5
34,5
35,4
36,2
38,2
39,5
40,2
41,5
42,1
43,1
44,1
47,6
49,3
50,2
54,6
55,3
56,2
57,3
58,2
59,1
61,2
63,1
66,1
67,2
68,1
70,5
71,2
75,1
77,1
83,1
84,1
86,1
87,1
89,1
91,1
92,1
94,2
95,1
109,1
110,1
123,1
125,1
126,1
129,1
130,1
131,1
136,1
141,1
144,1
146,1
154,1
155,1
156,1
159,2
167,1
169,1
170,1
173,1
175,1
179,1
182,1
183,1
202,1
203,1
206,1
213,1
218,1
219,2
232,1
244,1
247,1
249,1
253,1
256,1
266,1
301,1
357,1
395,1
404,1
412,1
414,1
415,1
450,1
464,1
520,1
593,1
616,1
883,1
912,1
1083,1
1087,1
1186,1
1320,1
1500,174
