size,frequency
1,1891
2,315
3,130
4,97
5,79
6,40
7,49
8,31
9,19
10,23
11,19
12,20
13,12
14,13
15,14
16,14
17,17
18,10
19,9
20,6
21,10
23,6
24,6
25,6
26,6
27,8
28,4
29,2
30,7
31,3
32,6
33,3
34,5
35,2
36,2
37,3
38,4
39,2
40,6
41,2
42,3
43,1
44,3
45,2
46,1
47,4
48,1
49,3
51,5
54,4
55,1
56,3
57,1
58,1
59,1
60,1
61,2
62,2
63,5
64,3
67,1
71,2
72,1
73,1
74,1
77,1
78,1
81,1
87,1
89,1
90,1
95,2
96,2
98,1
99,1
103,1
104,1
105,1
110,1
112,1
114,1
132,1
134,2
136,1
137,1
138,1
139,1
142,1
143,1
158,1
159,1
172,1
184,1
196,1
201,1
223,1
224,1
232,1
247,1
249,1
261,1
271,1
328,1
365,1
382,1
420,1
426,1
438,1
