size,frequency
1,1858
2,319
3,158
4,99
5,79
6,48
7,36
8,27
9,22
10,15
11,22
12,17
13,19
14,10
15,17
16,13
17,12
18,15
19,6
20,6
21,9
22,2
23,6
24,5
25,5
26,9
27,5
28,8
29,3
30,4
31,1
32,5
33,2
34,1
35,1
36,2
37,2
39,3
40,2
41,3
42,3
43,1
44,2
45,2
47,3
48,2
49,4
50,2
51,1
52,2
54,3
55,3
58,2
60,2
61,2
62,3
63,1
64,1
65,1
66,1
67,3
69,3
70,1
71,1
74,1
75,3
77,2
78,1
80,2
82,1
83,3
85,1
86,1
89,1
91,1
93,1
94,1
97,2
99,1
102,1
104,1
105,1
106,1
107,1
111,1
112,1
113,1
116,1
120,1
124,2
126,1
129,3
136,1
140,2
145,1
157,1
183,1
185,1
191,2
204,1
217,1
222,1
228,1
230,1
240,1
245,1
246,1
248,1
249,1
250,1
256,1
259,1
269,1
286,1
292,1
295,1
304,1
326,1
343,1
361,1
389,1
407,1
565,1
573,1
590,1
642,1
847,1
